Subject,LearningCondition,Order,Block,Trial,Item,Translation,Correct,CorrectVowel,CorrectLiberal,Note,WSTRight,WSTWrong,EnglishHits,EnglishCR,EnglishScore,FrenchHits,FrenchCR,FrenchScore,NrLangs,Sex,Age,StudyProgramme,LanguageExpert,NativeLanguage,OtherLanguages,SwissGerman,ModelTranslation,SUBTLEX,Zipf,Category,LevStringGer,POS,LevDist
S10,oe-u,TestOrderB,2,93,identiek,identisch,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,identisch,4.17,3.6209720843,other cognate,identisch,A,0.3333333333
S10,oe-u,TestOrderB,2,94,zwaar,zwar,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schwer,206.66,5.3120939864,other cognate,schwer,A,0.8333333333
S10,oe-u,TestOrderB,2,95,zweven,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schweben,4.21,3.6250795288,other cognate,schweben,V,0.4444444444
S10,oe-u,TestOrderB,2,96,knijpen,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,kneifen,2.24,3.3545699398,ij cognate,kneifen,V,0.375
S10,oe-u,TestOrderB,2,97,hoed,hut,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Hut,45.91,4.6590344056,oe cognate,hut,N,0.6
S10,oe-u,TestOrderB,2,98,laten,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,lassen,815.03,5.907949404,other cognate,lassen,V,0.3333333333
S10,oe-u,TestOrderB,2,99,verbrand,verbrannt,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,verbrennt,8.9,3.9480618152,other cognate,verbrennt,A,0.3
S10,oe-u,TestOrderB,2,100,soep,seife,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Suppe,21.14,4.3226678981,oe cognate,suppe,N,0.5
S10,oe-u,TestOrderB,3,101,hesp,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Schinken,9.53,3.9776382443,non-cognate,schinken,N,0.7777777778
S10,oe-u,TestOrderB,3,102,gezin,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Familie,320.41,5.5025142545,non-cognate,familie,N,0.75
S10,oe-u,TestOrderB,3,103,water,wasser,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Wasser,222.53,5.3442202298,other cognate,wasser,N,0.2857142857
S10,oe-u,TestOrderB,3,104,bedoelen,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,meinen,820.86,5.9110447535,non-cognate,meinen,V,0.5555555556
S10,oe-u,TestOrderB,3,105,zinvol,sinnvoll,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,sinnvoll,3.43,3.537005634,other cognate,sinnvoll,A,0.375
S10,oe-u,TestOrderB,3,106,arts,künste,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Arzt,115.36,5.0589582738,other cognate,arzt,N,0.3333333333
S10,oe-u,TestOrderB,3,107,schijf,schiff,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Scheibe,9.84,3.9914841461,ij cognate,scheibe,N,0.4285714286
S10,oe-u,TestOrderB,3,108,kletsen,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,klatschen,3.54,3.5505616034,other cognate,klatschen,V,0.3333333333
S10,oe-u,TestOrderB,3,109,oeverloos,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,uferlos,0.08,2.0736553975,oe cognate,uferlos,A,0.4
S10,oe-u,TestOrderB,3,110,dik,dick,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,dick,34.33,4.5329264205,other cognate,dick,A,0.2
S10,oe-u,TestOrderB,3,111,wijze,witze,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Weise,68.51,4.8327583075,ij cognate,weise,N,0.4285714286
S10,oe-u,TestOrderB,3,112,snel,schnell,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schnell,453.48,5.6533506725,other cognate,schnell,A,0.375
S10,oe-u,TestOrderB,3,113,doen,dünn,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,tun,1386.67,6.1387402809,oe cognate,tun,V,0.6
S10,oe-u,TestOrderB,3,114,dragen,tragen,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,tragen,113.55,5.0520925268,other cognate,tragen,V,0.1428571429
S10,oe-u,TestOrderB,3,115,plannen,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,planen,18.66,4.2685818397,other cognate,planen,V,0.125
S10,oe-u,TestOrderB,3,116,wet,nass,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Gesetz,48.7,4.6846347548,non-cognate,gesetz,N,0.5714285714
S10,oe-u,TestOrderB,3,117,antwoord,antwort,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Antwort,93.59,4.9681669384,other cognate,antwort,N,0.2222222222
S10,oe-u,TestOrderB,3,118,zeer,sehr,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,sehr,1441,6.155430677,other cognate,sehr,A,0.4
S10,oe-u,TestOrderB,3,119,stem,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Stimme,112.84,5.0493694129,other cognate,stimme,N,0.5
S10,oe-u,TestOrderB,3,120,plicht,pflicht,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Pflicht,35.32,4.5452593671,other cognate,pflicht,N,0.1428571429
S10,oe-u,TestOrderB,3,121,smijten,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schmeissen,9.65,3.9830504368,ij cognate,schmeissen,V,0.5
S10,oe-u,TestOrderB,3,122,breken,brechen,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,brechen,44.65,4.646959077,other cognate,brechen,V,0.2857142857
S10,oe-u,TestOrderB,3,123,kerel,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Kerl,240.4,5.3777604144,other cognate,kerl,N,0.1666666667
S10,oe-u,TestOrderB,3,124,hemel,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Himmel,118.19,5.0694802112,other cognate,himmel,N,0.3333333333
S10,oe-u,TestOrderB,3,125,woord,wort,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Wort,184.57,5.2630085741,other cognate,wort,N,0.3333333333
S10,oe-u,TestOrderB,3,126,stoemp,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,stumpf,2.2,3.3468809726,oe cognate,stumpf,A,0.4285714286
S10,oe-u,TestOrderB,3,127,willekeurig,willkürlich,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,willkürlich,2.05,3.316770492,other cognate,willkurlich,A,0.3846153846
S10,oe-u,TestOrderB,3,128,staf,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Stab,8.35,3.9204842555,other cognate,stab,N,0.2
S10,oe-u,TestOrderB,3,129,koor,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Chor,4.06,3.6094721054,other cognate,chor,N,0.4
S10,oe-u,TestOrderB,3,130,hamer,hammer,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Hammer,14.88,4.1705053579,other cognate,hammer,N,0.1428571429
S10,oe-u,TestOrderB,3,131,rijp,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,reif,9.53,3.9776382443,ij cognate,reif,A,0.5
S10,oe-u,TestOrderB,3,132,actief,aktiv,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,aktiv,10.08,4.0019083693,other cognate,aktiv,A,0.4285714286
S10,oe-u,TestOrderB,3,133,lastig,lästig,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,lästig,4.92,3.6921814703,other cognate,lastig,A,0
S10,oe-u,TestOrderB,3,134,vlag,flach,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Flagge,9.84,3.9914841461,other cognate,flagge,N,0.4285714286
S10,oe-u,TestOrderB,3,135,zwijgen,zwingen,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schweigen,29.21,4.4628713686,ij cognate,schweigen,V,0.5
S10,oe-u,TestOrderB,3,136,trui,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Pulli,4.33,3.6371737997,non-cognate,pulli,N,0.5714285714
S10,oe-u,TestOrderB,3,137,groet,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Gruss,4.76,3.6779391965,oe cognate,gruss,N,0.5
S10,oe-u,TestOrderB,3,138,mijst,meist,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,meist,9.13,3.9590943979,ij cognate,meist,A,0.2857142857
S10,oe-u,TestOrderB,3,139,bevoegd,befugt,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,befugt,3.19,3.5058728355,oe cognate,befugt,A,0.5
S10,oe-u,TestOrderB,3,140,zon,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Sonne,64.85,4.8089283979,other cognate,sonne,N,0.5
S10,oe-u,TestOrderB,3,141,vlijtig,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,fleissig,6.81,3.8324055513,ij cognate,fleissig,A,0.5
S10,oe-u,TestOrderB,3,142,ruil,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Tausch,6.93,3.839948444,non-cognate,tausch,N,0.8333333333
S10,oe-u,TestOrderB,3,143,koken,kochen,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,kochen,33.11,4.5172301288,other cognate,kochen,V,0.2857142857
S10,oe-u,TestOrderB,3,144,zaak,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Sache,345.33,5.5350386506,other cognate,sache,N,0.8
S10,oe-u,TestOrderB,3,145,gevaar,gefahr,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Gefahr,78.19,4.8901246714,other cognate,gefahr,N,0.2857142857
S10,oe-u,TestOrderB,3,146,vlieg,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Fliege,23.19,4.3627922895,other cognate,fliege,N,0.2857142857
S10,oe-u,TestOrderB,3,147,zoeken,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,suchen,206.35,5.3114421589,oe cognate,suchen,V,0.5714285714
S10,oe-u,TestOrderB,3,148,bevel,befehl,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Befehl,75.2,4.8731999893,other cognate,befehl,N,0.2857142857
S10,oe-u,TestOrderB,3,149,ranzig,ranzig,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,ranzig,0.28,2.501050957,other cognate,ranzig,A,0
S10,oe-u,TestOrderB,3,150,koe,kuh,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Kuh,26.3,4.4173602378,oe cognate,kuh,N,0.5
S10,oe-u,TestOrderB,Training,1,hoog,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,hoch,212.25,5.3236830816,other cognate,hoch,A,0.4
S10,oe-u,TestOrderB,Training,2,stout,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,unartig,1.77,3.2542825701,non-cognate,unartig,A,0.75
S10,oe-u,TestOrderB,Training,3,bezoek,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Besuch,50.87,4.7035525657,oe cognate,besuch,N,0.5714285714
S10,oe-u,TestOrderB,Training,4,venster,fenster,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Fenster,84.18,4.9221668264,other cognate,fenster,N,0.125
S10,oe-u,TestOrderB,Training,5,kracht,kracht,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Kraft,100.56,4.9993500977,other cognate,kraft,N,0.2857142857
S10,oe-u,TestOrderB,Training,6,zweten,zweiten,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schwitzen,6.65,3.8221401444,other cognate,schwitzen,V,0.5555555556
S10,oe-u,TestOrderB,Training,7,komen,kommen,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,kommen,970.2,5.9836337243,other cognate,kommen,V,0.1428571429
S10,oe-u,TestOrderB,Training,8,wereld,während,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Welt,475.06,5.6735392863,other cognate,welt,N,0.4285714286
S10,oe-u,TestOrderB,Training,9,bloem,blume,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Blume,17.68,4.2452031434,oe cognate,blume,N,0.5
S10,oe-u,TestOrderB,Training,10,scheef,schief,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schief,29.14,4.4618307633,other cognate,schief,A,0.1428571429
S10,oe-u,TestOrderB,Training,11,jaar,jahr,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Jahr,213.79,5.3268221898,other cognate,jahr,N,0.2
S10,oe-u,TestOrderB,Training,12,verhaal,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Geschichte,223.2,5.3455256215,non-cognate,geschichte,N,0.7272727273
S10,oe-u,TestOrderB,Training,13,streven,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,streben,5.24,3.7193370521,other cognate,streben,V,0.125
S10,oe-u,TestOrderB,Training,14,straat,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Strasse,124.81,5.0931411907,other cognate,strasse,N,0.4285714286
S10,oe-u,TestOrderB,Training,15,appel,apfel,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Apfel,7.87,3.8948968038,other cognate,apfel,N,0.1666666667
S10,oe-u,TestOrderB,Training,16,troep,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Truppe,11.89,4.073372393,oe cognate,truppe,N,0.4285714286
S10,oe-u,TestOrderB,Training,17,eeuwig,ewig,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,ewig,60.99,4.7822937277,other cognate,ewig,A,0.2857142857
S10,oe-u,TestOrderB,Training,18,knaap,knapp,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Knabe,5.67,3.7533431314,other cognate,knabe,N,0.3333333333
S10,oe-u,TestOrderB,Training,19,goed,gut,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,gut,2839.84,6.4500547234,oe cognate,gut,A,0.6
S10,oe-u,TestOrderB,Training,20,bloed,blut,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Blut,164.65,5.2134204025,oe cognate,blut,N,0.5
S10,oe-u,TestOrderB,Training,21,veertig,fertig,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,vierzig,4.29,3.6331796819,other cognate,vierzig,A,0.25
S10,oe-u,TestOrderB,Training,22,slecht,schlecht,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,schlecht,196.11,5.2893417512,other cognate,schlecht,A,0.2222222222
S10,oe-u,TestOrderB,Training,23,toets,,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Test,46.22,4.6619545581,non-cognate,test,N,0.4285714286
S10,oe-u,TestOrderB,Training,24,toegeven,zusammen,no,yes,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,zugeben,18.98,4.2759509913,oe cognate,zugeben,V,0.4444444444
S10,oe-u,TestOrderB,Training,25,koud,kalt,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,kalt,80.51,4.9028169864,other cognate,kalt,A,0.6
S10,oe-u,TestOrderB,Training,26,vermoeden,vermeiden,no,no,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,vermuten,7.28,3.8612286197,oe cognate,vermuten,V,0.3
S10,oe-u,TestOrderB,Training,27,dochter,tochter,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Tochter,214.58,5.3284237491,other cognate,tochter,N,0.125
S10,oe-u,TestOrderB,Training,28,snappen,schnappen,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,raffen,0.24,2.4429368941,non-cognate,raffen,V,0.5
S10,oe-u,TestOrderB,Training,29,gezicht,gesicht,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Gesicht,195.05,5.2869884399,other cognate,gesicht,N,0.125
S10,oe-u,TestOrderB,Training,30,fris,frisch,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,frisch,27.25,4.4327483636,other cognate,frisch,A,0.2857142857
S10,oe-u,TestOrderB,Training,31,speler,spieler,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Spieler,21.34,4.3267497638,other cognate,spieler,N,0.125
S10,oe-u,TestOrderB,Training,32,roepen,rufen,yes,yes,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,rufen,112.09,5.0464742182,oe cognate,rufen,V,0.4285714286
S10,oe-u,TestOrderB,Training,33,misschien,,no,NA,no,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,vielleicht,1236.82,6.0890751544,non-cognate,vielleicht,A,0.8
S10,oe-u,TestOrderB,Training,34,regeren,regieren,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,regieren,6.3,3.7988010318,other cognate,regieren,V,0.125
S10,oe-u,TestOrderB,Training,35,draad,draht,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,Draht,5.95,3.7741360804,other cognate,draht,N,0.3333333333
S10,oe-u,TestOrderB,Training,36,spreken,sprechen,yes,NA,yes,,31,0,7,20,0.5875,9,26,0.5446428571,3,woman,23,Heilpädagogik,no,Schweizerdeutsch (Dialekt),"Französisch, Englisch, Italienisch",yes,sprechen,332.3,5.5183366246,other cognate,sprechen,V,0.25
